date,adjusted_close,close,high,low,open,volume
2018-01-01 00:00:00+00:00,1.3570915460586548,1.3570915460586548,1.3614704608917236,1.348199486732483,1.351607084274292,0
2018-01-08 00:00:00+00:00,1.3733999729156494,1.3733999729156494,1.3733999729156494,1.3459312915802002,1.3575520515441895,0
2018-01-15 00:00:00+00:00,1.3860975503921509,1.3860975503921509,1.3947001695632935,1.3731547594070435,1.3731547594070435,0
2018-01-22 00:00:00+00:00,1.4171934127807617,1.4171934127807617,1.4339590072631836,1.385809302330017,1.388946771621704,0
2018-01-29 00:00:00+00:00,1.4124094247817993,1.4124094247817993,1.427633285522461,1.3983275890350342,1.4149274826049805,0
2018-02-05 00:00:00+00:00,1.3831067085266113,1.3831067085266113,1.4150274991989136,1.378796935081482,1.4112135171890259,0
2018-02-12 00:00:00+00:00,1.4028984308242798,1.4028984308242798,1.414467215538025,1.3798623085021973,1.3825522661209106,0
2018-02-19 00:00:00+00:00,1.3969016075134277,1.3969016075134277,1.405283808708191,1.385809302330017,1.403311848640442,0
2018-02-26 00:00:00+00:00,1.380795955657959,1.380795955657959,1.4072614908218384,1.3715351819992065,1.396921157836914,0
2018-03-05 00:00:00+00:00,1.3854061365127563,1.3854061365127563,1.392835259437561,1.3769173622131348,1.3798813819885254,0
2018-03-12 00:00:00+00:00,1.3944084644317627,1.3944084644317627,1.3997761011123657,1.3843896389007568,1.385809302330017,0
2018-03-19 00:00:00+00:00,1.4138071537017822,1.4138071537017822,1.4199503660202026,1.3914011716842651,1.3943500518798828,0
2018-03-26 00:00:00+00:00,1.4016989469528198,1.4016989469528198,1.4245014190673828,1.401443600654602,1.414627194404602,0
2018-04-02 00:00:00+00:00,1.4088078737258911,1.4088078737258911,1.410258173942566,1.396765112876892,1.4035875797271729,0
2018-04-09 00:00:00+00:00,1.4242985248565674,1.4242985248565674,1.429592490196228,1.4081333875656128,1.409085750579834,0
2018-04-16 00:00:00+00:00,1.4005993604660034,1.4005993604660034,1.4377111196517944,1.4005013704299927,1.4246435165405273,0
2018-04-23 00:00:00+00:00,1.3780938386917114,1.3780938386917114,1.404297113418579,1.3750240802764893,1.4003444910049438,0
2018-04-30 00:00:00+00:00,1.353692889213562,1.353692889213562,1.3793102502822876,1.3494548797607422,1.376993179321289,0
2018-05-07 00:00:00+00:00,1.3547013998031616,1.3547013998031616,1.361767053604126,1.3461849689483643,1.3533265590667725,0
2018-05-14 00:00:00+00:00,1.3472005128860474,1.3472005128860474,1.3607293367385864,1.3452974557876587,1.3550318479537964,0
2018-05-21 00:00:00+00:00,1.3309022188186646,1.3309022188186646,1.3490906953811646,1.330672025680542,1.3475998640060425,0
2018-05-28 00:00:00+00:00,1.3347926139831543,1.3347926139831543,1.3361839056015015,1.3207770586013794,1.3307960033416748,0
2018-06-04 00:00:00+00:00,1.3412916660308838,1.3412916660308838,1.3473457098007202,1.3296988010406494,1.3354700803756714,0
2018-06-11 00:00:00+00:00,1.3280036449432373,1.3280036449432373,1.3445558547973633,1.3213355541229248,1.3411117792129517,0
2018-06-18 00:00:00+00:00,1.3268934488296509,1.3268934488296509,1.3315579891204834,1.3103240728378296,1.327492356300354,0
2018-06-25 00:00:00+00:00,1.3210039138793945,1.3210039138793945,1.3294336795806885,1.305193305015564,1.326277494430542,0
2018-07-02 00:00:00+00:00,1.328691840171814,1.328691840171814,1.3289036750793457,1.3096375465393066,1.3208295106887817,0
2018-07-09 00:00:00+00:00,1.323101282119751,1.323101282119751,1.3360053300857544,1.3103584051132202,1.3294336795806885,0
2018-07-16 00:00:00+00:00,1.3140950202941895,1.3140950202941895,1.3292746543884277,1.2959076166152954,1.3229262828826904,0
2018-07-23 00:00:00+00:00,1.310701847076416,1.310701847076416,1.3212658166885376,1.3073604106903076,1.3148725032806396,0
2018-07-30 00:00:00+00:00,1.3002040386199951,1.3002040386199951,1.3175230026245117,1.2976226806640625,1.311131477355957,0
2018-08-06 00:00:00+00:00,1.2769924402236938,1.2769924402236938,1.3007283210754395,1.2726045846939087,1.300153374671936,0
2018-08-13 00:00:00+00:00,1.2757054567337036,1.2757054567337036,1.2818048000335693,1.2663357257843018,1.2758845090866089,0
2018-08-20 00:00:00+00:00,1.2846039533615112,1.2846039533615112,1.2936609983444214,1.27304208278656,1.2745997905731201,0
2018-08-27 00:00:00+00:00,1.2961931228637695,1.2961931228637695,1.304291009902954,1.2830052375793457,1.2856941223144531,0
2018-09-03 00:00:00+00:00,1.2922067642211914,1.2922067642211914,1.3024225234985352,1.2793285846710205,1.2922067642211914,0
2018-09-10 00:00:00+00:00,1.3071041107177734,1.3071041107177734,1.3143367767333984,1.289823293685913,1.292808175086975,0
2018-09-17 00:00:00+00:00,1.3073946237564087,1.3073946237564087,1.3296104669570923,1.305841088294983,1.3071041107177734,0
2018-09-24 00:00:00+00:00,1.3031013011932373,1.3031013011932373,1.3196094036102295,1.3002548217773438,1.3080958127975464,0
2018-10-01 00:00:00+00:00,1.312508225440979,1.312508225440979,1.312508225440979,1.2924572229385376,1.3039510250091553,0
