Price,Adj Close,Close,High,Low,Open,Volume
Ticker,EURGBP=X,EURGBP=X,EURGBP=X,EURGBP=X,EURGBP=X,EURGBP=X
Date,,,,,,
2018-01-01 00:00:00+00:00,0.8866999745368958,0.8866999745368958,0.8922200202941895,0.8848900198936462,0.8883000016212463,0
2018-01-08 00:00:00+00:00,0.8881999850273132,0.8881999850273132,0.8923299908638,0.8806999921798706,0.8865699768066406,0
2018-01-15 00:00:00+00:00,0.881600022315979,0.881600022315979,0.8909100294113159,0.8802700042724609,0.887910008430481,0
2018-01-22 00:00:00+00:00,0.8757200241088867,0.8757200241088867,0.8825299739837646,0.8689299821853638,0.8823800086975098,0
2018-01-29 00:00:00+00:00,0.8823000192642212,0.8823000192642212,0.8831999897956848,0.8718500137329102,0.8783100247383118,0
2018-02-05 00:00:00+00:00,0.8855999708175659,0.8855999708175659,0.8908100128173828,0.8734700083732605,0.8820000290870667,0
2018-02-12 00:00:00+00:00,0.8844000101089478,0.8844000101089478,0.8917700052261353,0.8844000101089478,0.8861799836158752,0
2018-02-19 00:00:00+00:00,0.8801000118255615,0.8801000118255615,0.8867400288581848,0.8784499764442444,0.8845000267028809,0
2018-02-26 00:00:00+00:00,0.892300009727478,0.892300009727478,0.8949699997901917,0.8770800232887268,0.879610002040863,0
2018-03-05 00:00:00+00:00,0.8914300203323364,0.8914300203323364,0.8967000246047974,0.8877400159835815,0.8928999900817871,0
2018-03-12 00:00:00+00:00,0.8827999830245972,0.8827999830245972,0.889549970626831,0.8808000087738037,0.8882899880409241,0
2018-03-19 00:00:00+00:00,0.8745999932289124,0.8745999932289124,0.8815400004386902,0.8678600192070007,0.8806999921798706,0
2018-03-26 00:00:00+00:00,0.8817999958992004,0.8817999958992004,0.8817999958992004,0.8716999888420105,0.8730000257492065,0
2018-04-02 00:00:00+00:00,0.8740000128746033,0.8740000128746033,0.8776299953460693,0.8701900243759155,0.8771899938583374,0
2018-04-09 00:00:00+00:00,0.8672000169754028,0.8672000169754028,0.8739200234413147,0.8628100156784058,0.8708800077438354,0
2018-04-16 00:00:00+00:00,0.8723000288009644,0.8723000288009644,0.8789200186729431,0.8619999885559082,0.8656499981880188,0
2018-04-23 00:00:00+00:00,0.8816999793052673,0.8816999793052673,0.8817999958992004,0.8681600093841553,0.8764299750328064,0
2018-04-30 00:00:00+00:00,0.8870000243186951,0.8870000243186951,0.8838300108909607,0.8761000037193298,0.8803200125694275,0
2018-05-07 00:00:00+00:00,0.8830000162124634,0.8830000162124634,0.8837199807167053,0.8728399872779846,0.8834199905395508,0
2018-05-14 00:00:00+00:00,0.8751999735832214,0.8751999735832214,0.8826599717140198,0.8714500069618225,0.8819699883460999,0
2018-05-21 00:00:00+00:00,0.8758000135421753,0.8758000135421753,0.8795300126075745,0.8725600242614746,0.8728899955749512,0
2018-05-28 00:00:00+00:00,0.8741000294685364,0.8741000294685364,0.8809000253677368,0.8695999979972839,0.8781899809837341,0
2018-06-04 00:00:00+00:00,0.8776999711990356,0.8776999711990356,0.8837500214576721,0.8724300265312195,0.8736900091171265,0
2018-06-11 00:00:00+00:00,0.8765000104904175,0.8765000104904175,0.8831200003623962,0.8717799782752991,0.8786200284957886,0
2018-06-18 00:00:00+00:00,0.8759999871253967,0.8759999871253967,0.8805000185966492,0.8726999759674072,0.8733000159263611,0
2018-06-25 00:00:00+00:00,0.8860999941825867,0.8860999941825867,0.8889399766921997,0.8781099915504456,0.8791000247001648,0
2018-07-02 00:00:00+00:00,0.8838000297546387,0.8838000297546387,0.8868399858474731,0.8799300193786621,0.8841000199317932,0
2018-07-09 00:00:00+00:00,0.8844000101089478,0.8844000101089478,0.888979971408844,0.8814399838447571,0.883899986743927,0
2018-07-16 00:00:00+00:00,0.8920000195503235,0.8920000195503235,0.8957099914550781,0.8816800117492676,0.8828799724578857,0
2018-07-23 00:00:00+00:00,0.8916000127792358,0.8916000127792358,0.893559992313385,0.8865600228309631,0.8929700255393982,0
2018-07-30 00:00:00+00:00,0.8909000158309937,0.8909000158309937,0.893280029296875,0.8855599761009216,0.88919997215271,0
2018-08-06 00:00:00+00:00,0.894599974155426,0.894599974155426,0.9028699994087219,0.8891000151634216,0.8891900181770325,0
2018-08-13 00:00:00+00:00,0.8981000185012817,0.8981000185012817,0.8981999754905701,0.8901000022888184,0.8931199908256531,0
2018-08-20 00:00:00+00:00,0.9009699821472168,0.9009699821472168,0.9056000113487244,0.894070029258728,0.8973199725151062,0
2018-08-27 00:00:00+00:00,0.8968999981880188,0.8968999981880188,0.9097899794578552,0.893779993057251,0.9056000113487244,0
2018-09-03 00:00:00+00:00,0.8955000042915344,0.8955000042915344,0.9047999978065491,0.8913800120353699,0.8974000215530396,0
2018-09-10 00:00:00+00:00,0.8917999863624573,0.8917999863624573,0.8956000208854675,0.8888400197029114,0.8938999772071838,0
2018-09-17 00:00:00+00:00,0.9004999995231628,0.9004999995231628,0.9004999995231628,0.8847600221633911,0.8892099857330322,0
2018-09-24 00:00:00+00:00,0.8920000195503235,0.8920000195503235,0.8982999920845032,0.8872299790382385,0.8982099890708923,0
2018-10-01 00:00:00+00:00,0.878600001335144,0.878600001335144,0.8917400240898132,0.8777599930763245,0.889930009841919,0
2018-10-08 00:00:00+00:00,0.8756999969482422,0.8756999969482422,0.8806999921798706,0.8723000288009644,0.8779100179672241,0
2018-10-15 00:00:00+00:00,0.8797000050544739,0.8797000050544739,0.8831400275230408,0.8753299713134766,0.8815299868583679,0
2018-10-22 00:00:00+00:00,0.892300009727478,0.892300009727478,0.8924999833106995,0.880050003528595,0.8809099793434143,0
2018-10-29 00:00:00+00:00,0.8776000142097473,0.8776000142097473,0.8930400013923645,0.8769000172615051,0.8883200287818909,0
2018-11-05 00:00:00+00:00,0.8734999895095825,0.8734999895095825,0.8771700263023376,0.8690999746322632,0.8762999773025513,0
2018-11-12 00:00:00+00:00,0.8898000121116638,0.8898000121116638,0.8898000121116638,0.8656299710273743,0.875220000743866,0
2018-11-19 00:00:00+00:00,0.8848000168800354,0.8848000168800354,0.8924800157546997,0.8838000297546387,0.8890600204467773,0
2018-11-26 00:00:00+00:00,0.8871999979019165,0.8871999979019165,0.8924000263214111,0.8809999823570251,0.8844500184059143,0
2018-12-03 00:00:00+00:00,0.8900899887084961,0.8900899887084961,0.8967000246047974,0.8863999843597412,0.8894000053405762,0
2018-12-10 00:00:00+00:00,0.8978000283241272,0.8978000283241272,0.9083399772644043,0.8952400088310242,0.8964300155639648,0
2018-12-17 00:00:00+00:00,0.8992000222206116,0.8992000222206116,0.9049999713897705,0.8965100049972534,0.8982700109481812,0
2018-12-24 00:00:00+00:00,0.9010999798774719,0.9010999798774719,0.9059100151062012,0.890500009059906,0.8988999724388123,0
2018-12-31 00:00:00+00:00,0.8956000208854675,0.8956000208854675,0.9107999801635742,0.8928200006484985,0.9014000296592712,0
2019-01-07 00:00:00+00:00,0.8924999833106995,0.8924999833106995,0.9059200286865234,0.8924999833106995,0.8960800170898438,0
2019-01-14 00:00:00+00:00,0.8772000074386597,0.8772000074386597,0.895110011100769,0.8770800232887268,0.8920000195503235,0
2019-01-21 00:00:00+00:00,0.8633999824523926,0.8633999824523926,0.8861799836158752,0.8619999885559082,0.8841999769210815,0
2019-01-28 00:00:00+00:00,0.8751000165939331,0.8751000165939331,0.8791700005531311,0.8640300035476685,0.8640300035476685,0
2019-02-04 00:00:00+00:00,0.8755999803543091,0.8755999803543091,0.8821399807929993,0.872730016708374,0.875980019569397,0
2019-02-11 00:00:00+00:00,0.8758000135421753,0.8758000135421753,0.8838099837303162,0.8744800090789795,0.8752599954605103,0
2019-02-18 00:00:00+00:00,0.8694499731063843,0.8694499731063843,0.8766400218009949,0.8665000200271606,0.8752899765968323,0
2019-02-25 00:00:00+00:00,0.8611999750137329,0.8611999750137329,0.8698300123214722,0.8530600070953369,0.8679500222206116,0
2019-03-04 00:00:00+00:00,0.8633000254631042,0.8633000254631042,0.8644199967384338,0.8547000288963318,0.859250009059906,0
2019-03-11 00:00:00+00:00,0.8528599739074707,0.8528599739074707,0.867389976978302,0.8498700261116028,0.8649200201034546,0
2019-03-18 00:00:00+00:00,0.8568000197410583,0.8568000197410583,0.8694999814033508,0.8512099981307983,0.8512300252914429,0
2019-03-25 00:00:00+00:00,0.8611999750137329,0.8611999750137329,0.8648099899291992,0.8501200079917908,0.8551999926567078,0
2019-04-01 00:00:00+00:00,0.8583300113677979,0.8583300113677979,0.863510012626648,0.8503999710083008,0.8618299961090088,0
2019-04-08 00:00:00+00:00,0.8626000285148621,0.8626000285148621,0.8662999868392944,0.8589000105857849,0.8604699969291687,0
2019-04-15 00:00:00+00:00,0.8646000027656555,0.8646000027656555,0.8679900169372559,0.8619099855422974,0.8638299703598022,0
2019-04-22 00:00:00+00:00,0.8644999861717224,0.8644999861717224,0.8677200078964233,0.8605800271034241,0.8654099702835083,0
2019-04-29 00:00:00+00:00,0.8571000099182129,0.8571000099182129,0.8649100065231323,0.8497300148010254,0.8628000020980835,0
2019-05-06 00:00:00+00:00,0.8639000058174133,0.8639000058174133,0.8645899891853333,0.8504999876022339,0.8506399989128113,0
2019-05-13 00:00:00+00:00,0.8730300068855286,0.8730300068855286,0.8790000081062317,0.8623999953269958,0.8637300133705139,0
2019-05-20 00:00:00+00:00,0.8792999982833862,0.8792999982833862,0.884850025177002,0.8732500076293945,0.877020001411438,0
2019-05-27 00:00:00+00:00,0.8827099800109863,0.8827099800109863,0.8874099850654602,0.8788999915122986,0.8807600140571594,0
2019-06-03 00:00:00+00:00,0.8881000280380249,0.8881000280380249,0.8906000256538391,0.8825600147247314,0.8838800191879272,0
2019-06-10 00:00:00+00:00,0.8942999839782715,0.8942999839782715,0.8931599855422974,0.8873299956321716,0.8895999789237976,0
2019-06-17 00:00:00+00:00,0.8887900114059448,0.8887900114059448,0.897350013256073,0.8871999979019165,0.8904899954795837,0
2019-06-24 00:00:00+00:00,0.8970999717712402,0.8970999717712402,0.8991299867630005,0.8916500210762024,0.8926900029182434,0
2019-07-01 00:00:00+00:00,0.8974999785423279,0.8974999785423279,0.8987100124359131,0.8920300006866455,0.8948000073432922,0
2019-07-08 00:00:00+00:00,0.8995000123977661,0.8995000123977661,0.900879979133606,0.8952999711036682,0.8962900042533875,0
2019-07-15 00:00:00+00:00,0.8989999890327454,0.8989999890327454,0.9049999713897705,0.894029974937439,0.8965299725532532,0
2019-07-22 00:00:00+00:00,0.8949000239372253,0.8949000239372253,0.9007999897003174,0.88919997215271,0.896399974822998,0
2019-07-29 00:00:00+00:00,0.9136899709701538,0.9136899709701538,0.9188699722290039,0.8991000056266785,0.8992000222206116,0
2019-08-05 00:00:00+00:00,0.9211000204086304,0.9211000204086304,0.9395999908447266,0.9132000207901001,0.9141499996185303,0
2019-08-12 00:00:00+00:00,0.9188500046730042,0.9188500046730042,0.932200014591217,0.909060001373291,0.9321200251579285,0
2019-08-19 00:00:00+00:00,0.9154000282287598,0.9154000282287598,0.9182000160217285,0.9028000235557556,0.9121800065040588,0
2019-08-26 00:00:00+00:00,0.9074900150299072,0.9074900150299072,0.9116799831390381,0.9019799828529358,0.9086599946022034,0
2019-09-02 00:00:00+00:00,0.9070000052452087,0.9070000052452087,0.9146400094032288,0.8943399786949158,0.9038000106811523,0
2019-09-09 00:00:00+00:00,0.892300009727478,0.892300009727478,0.9012399911880493,0.8884000182151794,0.8968999981880188,0
2019-09-16 00:00:00+00:00,0.8818699717521667,0.8818699717521667,0.8901000022888184,0.8787000179290771,0.8868100047111511,0
2019-09-23 00:00:00+00:00,0.8883200287818909,0.8883200287818909,0.8902999758720398,0.880299985408783,0.8835700154304504,0
