Price,Adj Close,Close,High,Low,Open,Volume
Ticker,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI
Date,,,,,,
2018-01-01 00:00:00+00:00,5470.75,5470.75,5470.75,5258.66015625,5318.740234375,311033600
2018-01-08 00:00:00+00:00,5517.06005859375,5517.06005859375,5529.2998046875,5478.919921875,5483.47021484375,411845500
2018-01-15 00:00:00+00:00,5526.509765625,5526.509765625,5535.9501953125,5474.10986328125,5515.5498046875,358929300
2018-01-22 00:00:00+00:00,5529.14990234375,5529.14990234375,5567.02978515625,5456.0498046875,5520.2099609375,398639800
2018-01-29 00:00:00+00:00,5364.97998046875,5364.97998046875,5537.52978515625,5364.97998046875,5534.14013671875,410096500
2018-02-05 00:00:00+00:00,5079.2099609375,5079.2099609375,5332.77001953125,5051.2099609375,5322.93994140625,656843000
2018-02-12 00:00:00+00:00,5281.580078125,5281.580078125,5291.47998046875,5081.6201171875,5130.39990234375,480177900
2018-02-19 00:00:00+00:00,5317.3701171875,5317.3701171875,5322.35009765625,5249.85009765625,5295.330078125,356112000
2018-02-26 00:00:00+00:00,5136.580078125,5136.580078125,5363.52001953125,5121.240234375,5343.56982421875,458897000
2018-03-05 00:00:00+00:00,5274.39990234375,5274.39990234375,5293.080078125,5115.93994140625,5116.39013671875,473179700
2018-03-12 00:00:00+00:00,5282.75,5282.75,5311.66015625,5224.31005859375,5298.22021484375,457406200
2018-03-19 00:00:00+00:00,5095.22021484375,5095.22021484375,5265.43994140625,5059.669921875,5263.39013671875,419271300
2018-03-26 00:00:00+00:00,5167.2998046875,5167.2998046875,5194.97998046875,5038.1201171875,5106.33984375,362459000
2018-04-02 00:00:00+00:00,5258.240234375,5258.240234375,5282.72021484375,5094.68994140625,5144.6298828125,336513900
2018-04-09 00:00:00+00:00,5315.02001953125,5315.02001953125,5339.0498046875,5247.56982421875,5271.0,357571400
2018-04-16 00:00:00+00:00,5412.830078125,5412.830078125,5425.7900390625,5298.93994140625,5322.41015625,386012600
2018-04-23 00:00:00+00:00,5483.18994140625,5483.18994140625,5483.18994140625,5388.669921875,5404.72021484375,388419100
2018-04-30 00:00:00+00:00,5516.0498046875,5516.0498046875,5538.72998046875,5474.47998046875,5477.43994140625,331940600
2018-05-07 00:00:00+00:00,5541.93994140625,5541.93994140625,5547.2001953125,5496.39013671875,5511.93994140625,298962200
2018-05-14 00:00:00+00:00,5614.509765625,5614.509765625,5643.14990234375,5524.43994140625,5539.0498046875,419907000
2018-05-21 00:00:00+00:00,5542.5498046875,5542.5498046875,5657.43994140625,5519.77978515625,5626.7001953125,405798000
2018-05-28 00:00:00+00:00,5465.52978515625,5465.52978515625,5577.3798828125,5381.3798828125,5565.66015625,561520400
2018-06-04 00:00:00+00:00,5450.22021484375,5450.22021484375,5512.81982421875,5405.35986328125,5497.740234375,411491600
2018-06-11 00:00:00+00:00,5501.8798828125,5501.8798828125,5560.6201171875,5408.2998046875,5459.81005859375,538253800
2018-06-18 00:00:00+00:00,5387.3798828125,5387.3798828125,5491.83984375,5302.08984375,5487.7001953125,422365200
2018-06-25 00:00:00+00:00,5323.52978515625,5323.52978515625,5371.580078125,5246.41015625,5350.9599609375,407869900
2018-07-02 00:00:00+00:00,5375.77001953125,5375.77001953125,5393.4599609375,5242.64013671875,5264.39990234375,396367800
2018-07-09 00:00:00+00:00,5429.2001953125,5429.2001953125,5439.56005859375,5349.47998046875,5403.0400390625,373383300
2018-07-16 00:00:00+00:00,5398.31982421875,5398.31982421875,5459.72021484375,5342.2998046875,5429.43017578125,358884600
2018-07-23 00:00:00+00:00,5511.759765625,5511.759765625,5514.39990234375,5358.81982421875,5382.85986328125,440311200
2018-07-30 00:00:00+00:00,5478.97998046875,5478.97998046875,5531.580078125,5445.91015625,5490.2001953125,415109900
2018-08-06 00:00:00+00:00,5414.68017578125,5414.68017578125,5539.41015625,5391.009765625,5487.27978515625,343112400
2018-08-13 00:00:00+00:00,5344.93017578125,5344.93017578125,5447.93017578125,5287.18017578125,5402.41015625,352123900
2018-08-20 00:00:00+00:00,5432.5,5432.5,5449.75,5356.31982421875,5362.3701171875,280295000
2018-08-27 00:00:00+00:00,5406.85009765625,5406.85009765625,5506.759765625,5403.16015625,5455.39990234375,312981900
2018-09-03 00:00:00+00:00,5252.22021484375,5252.22021484375,5428.22021484375,5226.31005859375,5400.7001953125,394546800
2018-09-10 00:00:00+00:00,5352.56982421875,5352.56982421875,5366.33984375,5240.0400390625,5250.759765625,364142900
2018-09-17 00:00:00+00:00,5494.169921875,5494.169921875,5499.02978515625,5329.97021484375,5344.5498046875,562839000
2018-09-24 00:00:00+00:00,5493.490234375,5493.490234375,5546.7998046875,5458.2099609375,5480.64013671875,412821500
2018-10-01 00:00:00+00:00,5359.35986328125,5359.35986328125,5519.93994140625,5354.7900390625,5494.93017578125,402530200
2018-10-08 00:00:00+00:00,5095.97998046875,5095.97998046875,5349.31005859375,5095.740234375,5339.490234375,492600800
2018-10-15 00:00:00+00:00,5084.66015625,5084.66015625,5205.3798828125,5057.4501953125,5095.1201171875,487219500
2018-10-22 00:00:00+00:00,4967.3701171875,4967.3701171875,5135.68994140625,4896.7998046875,5130.2900390625,562990100
2018-10-29 00:00:00+00:00,5102.1298828125,5102.1298828125,5162.18017578125,4929.93994140625,4958.509765625,490485100
2018-11-05 00:00:00+00:00,5106.75,5106.75,5168.10986328125,5066.39013671875,5101.8701171875,396231100
2018-11-12 00:00:00+00:00,5025.2001953125,5025.2001953125,5140.4501953125,4986.18994140625,5130.3798828125,443640900
2018-11-19 00:00:00+00:00,4946.9501953125,4946.9501953125,5062.75,4894.2998046875,5040.68017578125,377875000
2018-11-26 00:00:00+00:00,5003.919921875,5003.919921875,5036.81005859375,4958.7099609375,4982.5400390625,453915900
2018-12-03 00:00:00+00:00,4813.1298828125,4813.1298828125,5115.1298828125,4760.97998046875,5112.580078125,500664500
2018-12-10 00:00:00+00:00,4853.7001953125,4853.7001953125,4935.47998046875,4732.02001953125,4797.919921875,495069300
2018-12-17 00:00:00+00:00,4694.3798828125,4694.3798828125,4847.5,4628.240234375,4840.1201171875,597274700
2018-12-24 00:00:00+00:00,4678.740234375,4678.740234375,4700.490234375,4555.990234375,4650.419921875,181630700
2018-12-31 00:00:00+00:00,4737.1201171875,4737.1201171875,4750.509765625,4606.2001953125,4708.740234375,274939200
2019-01-07 00:00:00+00:00,4781.33984375,4781.33984375,4843.47998046875,4690.22021484375,4757.009765625,419372400
2019-01-14 00:00:00+00:00,4875.93017578125,4875.93017578125,4881.56982421875,4730.5498046875,4740.31005859375,422823000
2019-01-21 00:00:00+00:00,4925.81982421875,4925.81982421875,4931.7998046875,4820.14013671875,4865.7900390625,361864500
2019-01-28 00:00:00+00:00,5019.259765625,5019.259765625,5023.3701171875,4878.6201171875,4903.9501953125,382543400
2019-02-04 00:00:00+00:00,4961.64013671875,4961.64013671875,5083.89013671875,4946.14013671875,5014.31005859375,454633000
2019-02-11 00:00:00+00:00,5153.18994140625,5153.18994140625,5164.580078125,4986.2998046875,4988.08984375,436670700
2019-02-18 00:00:00+00:00,5215.85009765625,5215.85009765625,5226.7998046875,5137.169921875,5149.06005859375,373402100
2019-02-25 00:00:00+00:00,5265.18994140625,5265.18994140625,5286.68994140625,5197.2900390625,5228.25,432883400
2019-03-04 00:00:00+00:00,5231.22021484375,5231.22021484375,5314.97021484375,5221.02978515625,5291.1298828125,356445900
2019-03-11 00:00:00+00:00,5405.31982421875,5405.31982421875,5421.509765625,5230.16015625,5253.490234375,517951300
2019-03-18 00:00:00+00:00,5269.919921875,5269.919921875,5443.10009765625,5264.1298828125,5403.5400390625,407660900
2019-03-25 00:00:00+00:00,5350.52978515625,5350.52978515625,5356.06982421875,5211.759765625,5211.759765625,388688800
2019-04-01 00:00:00+00:00,5476.2001953125,5476.2001953125,5486.0,5376.18017578125,5394.5,379456800
2019-04-08 00:00:00+00:00,5502.7001953125,5502.7001953125,5510.990234375,5436.419921875,5471.740234375,355176300
2019-04-15 00:00:00+00:00,5580.3798828125,5580.3798828125,5601.3798828125,5497.52978515625,5501.509765625,335780100
2019-04-22 00:00:00+00:00,5569.35986328125,5569.35986328125,5597.60009765625,5538.2998046875,5577.52001953125,322566400
2019-04-29 00:00:00+00:00,5548.83984375,5548.83984375,5593.60009765625,5535.580078125,5567.08984375,319388000
2019-05-06 00:00:00+00:00,5327.43994140625,5327.43994140625,5490.330078125,5307.06005859375,5450.830078125,426096500
2019-05-13 00:00:00+00:00,5438.22998046875,5438.22998046875,5450.64990234375,5247.66015625,5332.2998046875,463960200
2019-05-20 00:00:00+00:00,5316.509765625,5316.509765625,5438.60009765625,5272.77978515625,5425.2998046875,419159700
2019-05-27 00:00:00+00:00,5207.6298828125,5207.6298828125,5364.22021484375,5160.91015625,5341.39013671875,422137300
2019-06-03 00:00:00+00:00,5364.0498046875,5364.0498046875,5389.9501953125,5152.2998046875,5171.60986328125,449730200
2019-06-10 00:00:00+00:00,5367.6201171875,5367.6201171875,5431.5400390625,5342.14990234375,5382.2900390625,333144500
2019-06-17 00:00:00+00:00,5528.330078125,5528.330078125,5582.240234375,5368.06982421875,5370.759765625,538650300
2019-06-24 00:00:00+00:00,5538.97021484375,5538.97021484375,5547.10986328125,5465.6201171875,5534.35009765625,355277200
2019-07-01 00:00:00+00:00,5593.72021484375,5593.72021484375,5629.7900390625,5556.759765625,5584.1298828125,311585700
2019-07-08 00:00:00+00:00,5572.85986328125,5572.85986328125,5606.18017578125,5544.6201171875,5580.259765625,295998400
2019-07-15 00:00:00+00:00,5552.33984375,5552.33984375,5626.7900390625,5533.47021484375,5581.10986328125,312333100
2019-07-22 00:00:00+00:00,5610.0498046875,5610.0498046875,5672.77001953125,5545.60986328125,5550.2998046875,382970100
2019-07-29 00:00:00+00:00,5359.0,5359.0,5624.33984375,5350.759765625,5598.64990234375,443249200
2019-08-05 00:00:00+00:00,5327.919921875,5327.919921875,5387.9599609375,5226.39013671875,5296.080078125,433552200
2019-08-12 00:00:00+00:00,5300.7900390625,5300.7900390625,5402.990234375,5170.77001953125,5362.39013671875,444483200
2019-08-19 00:00:00+00:00,5326.8701171875,5326.8701171875,5441.35009765625,5325.72021484375,5333.1298828125,335264300
2019-08-26 00:00:00+00:00,5480.47998046875,5480.47998046875,5504.009765625,5300.990234375,5310.16015625,329387900
2019-09-02 00:00:00+00:00,5603.990234375,5603.990234375,5610.7001953125,5441.18017578125,5483.43017578125,316258300
2019-09-09 00:00:00+00:00,5655.4599609375,5655.4599609375,5672.06982421875,5555.509765625,5606.35986328125,468272300
2019-09-16 00:00:00+00:00,5690.77978515625,5690.77978515625,5696.25,5587.740234375,5626.60986328125,494796000
2019-09-23 00:00:00+00:00,5640.580078125,5640.580078125,5683.93017578125,5531.6201171875,5679.31005859375,370012800
2019-09-30 00:00:00+00:00,5488.31982421875,5488.31982421875,5704.93017578125,5393.490234375,5636.14990234375,417508000
2019-10-07 00:00:00+00:00,5665.47998046875,5665.47998046875,5667.39990234375,5447.009765625,5476.77001953125,405623700
2019-10-14 00:00:00+00:00,5636.25,5636.25,5737.14990234375,5600.10986328125,5646.330078125,421307600
2019-10-21 00:00:00+00:00,5722.14990234375,5722.14990234375,5722.64013671875,5612.85986328125,5633.0400390625,375562700
2019-10-28 00:00:00+00:00,5761.89013671875,5761.89013671875,5778.2900390625,5711.10009765625,5720.72998046875,413269500
2019-11-04 00:00:00+00:00,5889.7001953125,5889.7001953125,5894.8701171875,5784.85009765625,5788.35986328125,451866700
2019-11-11 00:00:00+00:00,5939.27001953125,5939.27001953125,5947.6201171875,5871.7099609375,5873.740234375,350930800
2019-11-18 00:00:00+00:00,5893.1298828125,5893.1298828125,5966.7900390625,5834.259765625,5939.64013671875,368658400
2019-11-25 00:00:00+00:00,5905.169921875,5905.169921875,5947.2998046875,5885.66015625,5917.83984375,346578200
2019-12-02 00:00:00+00:00,5871.91015625,5871.91015625,5947.68017578125,5697.06005859375,5910.1201171875,424731600
2019-12-09 00:00:00+00:00,5919.02001953125,5919.02001953125,5972.169921875,5776.669921875,5865.72998046875,396968200
2019-12-16 00:00:00+00:00,6021.52978515625,6021.52978515625,6024.169921875,5942.2998046875,5946.64990234375,466204800
2019-12-23 00:00:00+00:00,6037.39013671875,6037.39013671875,6065.0,6005.9599609375,6013.56005859375,106334600
2019-12-30 00:00:00+00:00,6044.16015625,6044.16015625,6062.919921875,5958.25,6028.9599609375,185435000
2020-01-06 00:00:00+00:00,6037.10986328125,6037.10986328125,6071.66015625,5955.25,6001.2099609375,342443500
2020-01-13 00:00:00+00:00,6100.72021484375,6100.72021484375,6109.81005859375,5980.0498046875,6040.91015625,375832900
2020-01-20 00:00:00+00:00,6024.259765625,6024.259765625,6094.08984375,5961.8701171875,6092.97021484375,346969400
