date,adjusted_close,close,high,low,open,volume
2018-01-15 00:00:00+00:00,7730.7998046875,7730.7998046875,7791.7998046875,7683.7001953125,7778.60009765625,3759902800
2018-01-22 00:00:00+00:00,7665.5,7665.5,7745.2001953125,7608.5,7730.7998046875,3646317700
2018-01-29 00:00:00+00:00,7443.39990234375,7443.39990234375,7689.2001953125,7432.2998046875,7665.5,4036757800
2018-02-05 00:00:00+00:00,7092.39990234375,7092.39990234375,7443.39990234375,7073.0,7443.39990234375,5171889100
2018-02-12 00:00:00+00:00,7294.7001953125,7294.7001953125,7308.0,7092.39990234375,7092.39990234375,3777852800
2018-02-19 00:00:00+00:00,7244.39990234375,7244.39990234375,7306.2001953125,7187.7998046875,7294.7001953125,3694215300
2018-02-26 00:00:00+00:00,7069.89990234375,7069.89990234375,7326.0,7063.39990234375,7244.39990234375,3994075100
2018-03-05 00:00:00+00:00,7224.5,7224.5,7225.2998046875,7062.10009765625,7069.89990234375,3954189000
2018-03-12 00:00:00+00:00,7164.10009765625,7164.10009765625,7254.89990234375,7122.7998046875,7224.5,4320723500
2018-03-19 00:00:00+00:00,6921.89990234375,6921.89990234375,7164.2001953125,6877.0,7164.10009765625,3973064200
2018-03-26 00:00:00+00:00,7056.60009765625,7056.60009765625,7109.89990234375,6866.89990234375,6921.89990234375,3095714600
2018-04-02 00:00:00+00:00,7183.60009765625,7183.60009765625,7214.0,6971.7998046875,7056.60009765625,3036020200
2018-04-09 00:00:00+00:00,7264.60009765625,7264.60009765625,7275.0,7145.60009765625,7183.60009765625,3522012500
2018-04-16 00:00:00+00:00,7368.2001953125,7368.2001953125,7368.2001953125,7189.89990234375,7264.60009765625,4011913100
2018-04-23 00:00:00+00:00,7502.2001953125,7502.2001953125,7507.10009765625,7334.60009765625,7368.2001953125,4059151100
2018-04-30 00:00:00+00:00,7567.10009765625,7567.10009765625,7573.0,7492.39990234375,7502.2001953125,3992736800
2018-05-07 00:00:00+00:00,7724.60009765625,7724.60009765625,7728.89990234375,7550.39990234375,7567.10009765625,3378879400
2018-05-14 00:00:00+00:00,7778.7998046875,7778.7998046875,7791.39990234375,7687.5,7724.60009765625,4392339400
2018-05-21 00:00:00+00:00,7730.2998046875,7730.2998046875,7903.5,7703.2998046875,7778.7998046875,4153210200
2018-05-28 00:00:00+00:00,7701.7998046875,7701.7998046875,7746.7001953125,7610.7001953125,7730.2998046875,4544846200
2018-06-04 00:00:00+00:00,7681.10009765625,7681.10009765625,7772.10009765625,7637.5,7701.7998046875,4353484800
2018-06-11 00:00:00+00:00,7633.89990234375,7633.89990234375,7793.5,7633.89990234375,7681.10009765625,5192977200
2018-06-18 00:00:00+00:00,7682.2998046875,7682.2998046875,7705.2001953125,7548.10009765625,7633.89990234375,3899875400
2018-06-25 00:00:00+00:00,7636.89990234375,7636.89990234375,7706.60009765625,7508.2998046875,7682.2998046875,5212797200
2018-07-02 00:00:00+00:00,7617.7001953125,7617.7001953125,7636.89990234375,7540.7001953125,7636.89990234375,3646484400
2018-07-09 00:00:00+00:00,7661.89990234375,7661.89990234375,7716.2001953125,7578.2001953125,7617.7001953125,3492065500
2018-07-16 00:00:00+00:00,7678.7998046875,7678.7998046875,7705.7998046875,7565.0,7661.89990234375,3347365400
2018-07-23 00:00:00+00:00,7701.2998046875,7701.2998046875,7740.60009765625,7621.7998046875,7678.7998046875,3457664500
2018-07-30 00:00:00+00:00,7659.10009765625,7659.10009765625,7782.89990234375,7549.2998046875,7701.2998046875,4279826800
2018-08-06 00:00:00+00:00,7667.0,7667.0,7790.2001953125,7636.60009765625,7659.10009765625,3323353900
2018-08-13 00:00:00+00:00,7558.60009765625,7558.60009765625,7667.2998046875,7477.10009765625,7667.0,3700065200
2018-08-20 00:00:00+00:00,7577.5,7577.5,7616.2001953125,7531.2001953125,7558.60009765625,2797150600
2018-08-27 00:00:00+00:00,7432.39990234375,7432.39990234375,7636.7001953125,7428.7001953125,7577.5,2710490900
2018-09-03 00:00:00+00:00,7277.7001953125,7277.7001953125,7535.10009765625,7227.10009765625,7432.39990234375,3464162800
2018-09-10 00:00:00+00:00,7304.0,7304.0,7325.2998046875,7220.5,7277.7001953125,3255611800
2018-09-17 00:00:00+00:00,7490.2001953125,7490.2001953125,7495.2998046875,7267.7998046875,7304.0,4453145800
2018-09-24 00:00:00+00:00,7510.2001953125,7510.2001953125,7552.0,7450.5,7490.2001953125,3692169500
2018-10-01 00:00:00+00:00,7318.5,7318.5,7526.2001953125,7318.5,7510.2001953125,3916466300
2018-10-08 00:00:00+00:00,6995.89990234375,6995.89990234375,7319.7998046875,6994.7998046875,7318.5,4519723300
2018-10-15 00:00:00+00:00,7049.7998046875,7049.7998046875,7089.0,6961.2998046875,6995.89990234375,3576375500
2018-10-22 00:00:00+00:00,6939.60009765625,6939.60009765625,7114.10009765625,6851.60009765625,7049.7998046875,4156121900
2018-10-29 00:00:00+00:00,7094.10009765625,7094.10009765625,7196.39990234375,6939.60009765625,6939.60009765625,4252357500
2018-11-05 00:00:00+00:00,7105.2998046875,7105.2998046875,7171.7001953125,7027.5,7094.10009765625,3208098300
2018-11-12 00:00:00+00:00,7013.89990234375,7013.89990234375,7186.2998046875,6969.0,7105.2998046875,4950706400
2018-11-19 00:00:00+00:00,6952.89990234375,6952.89990234375,7070.5,6904.2001953125,7013.89990234375,3893973200
2018-11-26 00:00:00+00:00,6980.2001953125,6980.2001953125,7078.39990234375,6952.89990234375,6952.89990234375,4399124100
2018-12-03 00:00:00+00:00,6778.10009765625,6778.10009765625,7145.5,6673.60009765625,6980.2001953125,4326175000
2018-12-10 00:00:00+00:00,6845.2001953125,6845.2001953125,6908.5,6719.2001953125,6778.10009765625,4219001400
2018-12-17 00:00:00+00:00,6721.2001953125,6721.2001953125,6845.2001953125,6646.5,6845.2001953125,4843899900
2018-12-24 00:00:00+00:00,6734.0,6734.0,6742.5,6536.5,6721.2001953125,1282747000
2018-12-31 00:00:00+00:00,6837.39990234375,6837.39990234375,6850.39990234375,6599.5,6734.0,2152791700
2019-01-07 00:00:00+00:00,6918.2001953125,6918.2001953125,7001.89990234375,6778.0,6837.39990234375,3541134700
2019-01-14 00:00:00+00:00,6968.2998046875,6968.2998046875,6984.39990234375,6799.0,6918.2001953125,3536814400
2019-01-21 00:00:00+00:00,6809.2001953125,6809.2001953125,6987.89990234375,6802.0,6968.2998046875,3014310400
