date,adjusted_close,close,high,low,open,volume
2018-01-01 00:00:00+00:00,7533.60009765625,7533.60009765625,7792.60009765625,7521.7998046875,7687.7998046875,16511936800
2018-02-01 00:00:00+00:00,7231.89990234375,7231.89990234375,7554.7001953125,7073.0,7533.60009765625,16611916700
2018-03-01 00:00:00+00:00,7056.60009765625,7056.60009765625,7254.89990234375,6866.89990234375,7231.89990234375,17113890000
2018-04-01 00:00:00+00:00,7509.2998046875,7509.2998046875,7546.2001953125,6971.7998046875,7056.60009765625,15620275100
2018-05-01 00:00:00+00:00,7678.2001953125,7678.2001953125,7903.5,7492.39990234375,7509.2998046875,18687364400
2018-06-01 00:00:00+00:00,7636.89990234375,7636.89990234375,7793.5,7508.2998046875,7678.2001953125,19442604000
2018-07-01 00:00:00+00:00,7748.7998046875,7748.7998046875,7782.89990234375,7540.7001953125,7636.89990234375,15591645900
2018-08-01 00:00:00+00:00,7432.39990234375,7432.39990234375,7790.2001953125,7428.7001953125,7748.7998046875,15162821300
2018-09-01 00:00:00+00:00,7510.2001953125,7510.2001953125,7552.0,7220.5,7432.39990234375,14865089900
2018-10-01 00:00:00+00:00,7128.10009765625,7128.10009765625,7526.2001953125,6851.60009765625,7510.2001953125,18596140600
2018-11-01 00:00:00+00:00,6980.2001953125,6980.2001953125,7196.39990234375,6904.2001953125,7128.10009765625,18276805900
2018-12-01 00:00:00+00:00,6728.10009765625,6728.10009765625,7145.5,6536.5,6980.2001953125,14897127200
2019-01-01 00:00:00+00:00,6968.89990234375,6968.89990234375,7001.89990234375,6599.5,6728.10009765625,14980085300
2019-02-01 00:00:00+00:00,7074.7001953125,7074.7001953125,7261.60009765625,6968.89990234375,6968.89990234375,13263289400
2019-03-01 00:00:00+00:00,7279.2001953125,7279.2001953125,7370.60009765625,7074.7001953125,7074.7001953125,15186032200
2019-04-01 00:00:00+00:00,7418.2001953125,7418.2001953125,7528.89990234375,7279.2001953125,7279.2001953125,13287624400
2019-05-01 00:00:00+00:00,7161.7001953125,7161.7001953125,7446.5,7130.89990234375,7418.2001953125,15295061400
2019-06-01 00:00:00+00:00,7425.60009765625,7425.60009765625,7469.2001953125,7079.7001953125,7161.7001953125,14112662400
2019-07-01 00:00:00+00:00,7586.7998046875,7586.7998046875,7727.5,7425.60009765625,7425.60009765625,14244748100
2019-08-01 00:00:00+00:00,7207.2001953125,7207.2001953125,7610.0,7020.2001953125,7586.7998046875,15937435200
2019-09-01 00:00:00+00:00,7408.2001953125,7408.2001953125,7440.7998046875,7199.39990234375,7207.2001953125,15855477100
2019-10-01 00:00:00+00:00,7248.39990234375,7248.39990234375,7433.2001953125,7004.39990234375,7408.2001953125,18280051200
2019-11-01 00:00:00+00:00,7346.5,7346.5,7446.0,7197.2998046875,7248.39990234375,14294070300
2019-12-01 00:00:00+00:00,7542.39990234375,7542.39990234375,7665.39990234375,7131.2001953125,7346.5,14581087800
2020-01-01 00:00:00+00:00,7286.0,7286.0,7689.7001953125,7275.0,7542.39990234375,13224760700
2020-02-01 00:00:00+00:00,6580.60009765625,6580.60009765625,7547.7001953125,6460.10009765625,7286.0,16563821000
2020-03-01 00:00:00+00:00,5672.0,5672.0,6856.2998046875,4898.7998046875,6580.60009765625,37413728800
2020-04-01 00:00:00+00:00,5901.2001953125,5901.2001953125,6151.60009765625,5395.10009765625,5672.0,23791430900
2020-05-01 00:00:00+00:00,6076.60009765625,6076.60009765625,6234.0,5661.10009765625,5901.2001953125,21094713000
2020-06-01 00:00:00+00:00,6169.7001953125,6169.7001953125,6511.7998046875,5952.39990234375,6076.60009765625,22104672700
2020-07-01 00:00:00+00:00,5897.7998046875,5897.7998046875,6323.60009765625,5897.7998046875,6169.7001953125,16153869800
2020-08-01 00:00:00+00:00,5963.60009765625,5963.60009765625,6297.2001953125,5857.10009765625,5897.7998046875,11928004700
2020-09-01 00:00:00+00:00,5866.10009765625,5866.10009765625,6123.7001953125,5771.5,5963.60009765625,16805999200
2020-10-01 00:00:00+00:00,5577.2998046875,5577.2998046875,6040.5,5525.5,5866.10009765625,16276769300
2020-11-01 00:00:00+00:00,6266.2001953125,6266.2001953125,6468.7001953125,5554.7001953125,5577.2998046875,23345270900
2020-12-01 00:00:00+00:00,6460.5,6460.5,6676.60009765625,6263.60009765625,6266.2001953125,16921847100
2021-01-01 00:00:00+00:00,6407.5,6407.5,6903.60009765625,6397.2001953125,6460.5,15274136000
2021-02-01 00:00:00+00:00,6483.39990234375,6483.39990234375,6799.89990234375,6407.5,6407.5,16966878000
2021-03-01 00:00:00+00:00,6713.60009765625,6713.60009765625,6812.7998046875,6483.39990234375,6483.39990234375,17975344300
2021-04-01 00:00:00+00:00,6969.7998046875,6969.7998046875,7040.2998046875,6713.60009765625,6713.60009765625,13581435700
2021-05-01 00:00:00+00:00,7022.60009765625,7022.60009765625,7164.2001953125,6823.60009765625,6969.7998046875,14313218800
2021-06-01 00:00:00+00:00,7037.5,7037.5,7217.5,6948.60009765625,7022.60009765625,14962106000
2021-07-01 00:00:00+00:00,7032.2998046875,7032.2998046875,7170.60009765625,6813.0,7037.5,13589817000
2021-08-01 00:00:00+00:00,7119.7001953125,7119.7001953125,7224.5,6993.10009765625,7032.2998046875,12393989800
2021-09-01 00:00:00+00:00,7086.39990234375,7086.39990234375,7195.60009765625,6828.2998046875,7119.7001953125,15689089900
2021-10-01 00:00:00+00:00,7237.60009765625,7237.60009765625,7281.2001953125,6945.5,7086.39990234375,15426029100
2021-11-01 00:00:00+00:00,7059.5,7059.5,7402.7001953125,6989.7001953125,7237.60009765625,18456189400
2021-12-01 00:00:00+00:00,7384.5,7384.5,7457.10009765625,7059.39990234375,7059.5,14564393900
2022-01-01 00:00:00+00:00,7464.39990234375,7464.39990234375,7619.0,7283.39990234375,7384.5,17923915900
2022-02-01 00:00:00+00:00,7458.2998046875,7458.2998046875,7687.2998046875,7204.7001953125,7464.39990234375,19718352900
2022-03-01 00:00:00+00:00,7515.7001953125,7515.7001953125,7595.39990234375,6788.0,7458.2998046875,27754790700
2022-04-01 00:00:00+00:00,7544.60009765625,7544.60009765625,7669.60009765625,7339.5,7515.7001953125,17374689400
2022-05-01 00:00:00+00:00,7607.7001953125,7607.7001953125,7648.2998046875,7158.5,7544.60009765625,20011498100
2022-06-01 00:00:00+00:00,7169.2998046875,7169.2998046875,7646.7001953125,6998.2001953125,7607.7001953125,17794709200
2022-07-01 00:00:00+00:00,7423.39990234375,7423.39990234375,7441.2001953125,7007.10009765625,7169.2998046875,16880458400
2022-08-01 00:00:00+00:00,7284.2001953125,7284.2001953125,7578.89990234375,7263.60009765625,7446.0,14748978900
2022-09-01 00:00:00+00:00,6893.7998046875,6893.7998046875,7514.0,6829.2998046875,7284.2001953125,21881336000
2022-10-01 00:00:00+00:00,7094.5,7094.5,7132.89990234375,6707.60009765625,6893.7998046875,18562316200
2022-11-01 00:00:00+00:00,7573.10009765625,7573.10009765625,7599.2998046875,7076.5,7094.5,17021630000
2022-12-01 00:00:00+00:00,7451.7001953125,7451.7001953125,7599.7001953125,7302.7998046875,7573.10009765625,12559415600
2023-01-01 00:00:00+00:00,7771.7001953125,7771.7001953125,7875.60009765625,7448.7001953125,7451.7001953125,17366687200
2023-02-01 00:00:00+00:00,7876.2998046875,7876.2998046875,8047.10009765625,7745.39990234375,7771.7001953125,16667898300
2023-03-01 00:00:00+00:00,7631.7001953125,7631.7001953125,7974.39990234375,7206.7998046875,7876.2998046875,22521536600
2023-04-01 00:00:00+00:00,7870.60009765625,7870.60009765625,7936.10009765625,7631.7001953125,7631.7001953125,13499372100
2023-05-01 00:00:00+00:00,7446.10009765625,7446.10009765625,7898.7001953125,7446.10009765625,7870.60009765625,18165990600
2023-06-01 00:00:00+00:00,7531.5,7531.5,7687.60009765625,7401.2001953125,7446.10009765625,16089608200
2023-07-01 00:00:00+00:00,7699.39990234375,7699.39990234375,7722.89990234375,7229.60009765625,7531.5,13603497200
2023-08-01 00:00:00+00:00,7439.10009765625,7439.10009765625,7715.2001953125,7215.7998046875,7699.39990234375,15665960700
2023-09-01 00:00:00+00:00,7608.10009765625,7608.10009765625,7746.5,7369.60009765625,7439.10009765625,14522839000
2023-10-01 00:00:00+00:00,7321.7001953125,7321.7001953125,7687.89990234375,7279.89990234375,7608.10009765625,15293068800
2023-11-01 00:00:00+00:00,7453.7998046875,7453.7998046875,7533.7998046875,7304.89990234375,7321.7001953125,15440590100
2023-12-01 00:00:00+00:00,7733.2001953125,7733.2001953125,7762.89990234375,7453.7998046875,7453.7998046875,15682233700
2024-01-01 00:00:00+00:00,7630.60009765625,7630.60009765625,7764.39990234375,7404.10009765625,7733.2001953125,19386620600
2024-02-01 00:00:00+00:00,7630.0,7630.0,7748.7001953125,7493.0,7630.60009765625,23461838100
2024-03-01 00:00:00+00:00,7952.60009765625,7952.60009765625,7975.39990234375,7598.5,7630.0,24521204100
2024-04-01 00:00:00+00:00,8144.10009765625,8144.10009765625,8200.0,7793.89990234375,7952.60009765625,21908724500
2024-05-01 00:00:00+00:00,8275.400390625,8275.400390625,8474.400390625,8111.39990234375,8144.10009765625,22052384800
2024-06-01 00:00:00+00:00,8164.10009765625,8164.10009765625,8371.7001953125,8112.89990234375,8275.400390625,18910547600
2024-07-01 00:00:00+00:00,8368.0,8368.0,8399.900390625,8056.0,8164.10009765625,16067728100
2024-08-01 00:00:00+00:00,8376.599609375,8376.599609375,8414.400390625,7915.89990234375,8368.0,18173603500
2024-09-01 00:00:00+00:00,8237.0,8237.0,8381.0,8168.39990234375,8376.599609375,16907148600
